0.451803534	0.302461904
0.45906016	0.239155693
0.428565478	0.286293066
0.484390356	0.268000237
0.488491002	0.314003412
0.488252935	0.295180764
0.426173487	0.294408264
0.492329306	0.306976086
0.465817792	0.236815836
0.479601991	0.302755294
0.498328431	0.259982366
0.428879358	0.285437093
0.480521853	0.283229734
0.422225084	0.253188922
0.474352059	0.312582487
0.468331048	0.269983211
0.415430899	0.240166046
0.431579646	0.309828152
0.431841213	0.273097853
0.426375192	0.264188815
0.430280676	0.258974398
0.418083628	0.26290209
0.476409304	0.274179268
0.474378543	0.30308207
0.448289188	0.290113523
0.479927323	0.305496778
0.443667276	0.25751259
0.491140915	0.250601252
0.430957469	0.258439668
0.450132366	0.238817175
0.469207993	0.278784478
0.456456293	0.246370062
0.443559461	0.281883071
0.416881386	0.286854077
0.443661289	0.309954012
0.431058976	0.256852614
0.42768209	0.309012867
0.494260941	0.262061101
0.448839672	0.291478582
0.444572133	0.242145688
0.488509074	0.259188589
0.467201239	0.307362578
0.467620723	0.307873639
0.427279692	0.24582162
0.434253957	0.27144964
0.483541307	0.261172793
0.454594272	0.279791283
0.430344315	0.259173921
0.47487611	0.277751273
0.497425345	0.271445455
0.491868209	0.307701766
0.460322173	0.297275116
0.473664296	0.30193814
0.479069284	0.252888118
0.46950412	0.231801195
0.485698622	0.282981915
0.43200196	0.756130736
0.42172922	0.713191324
0.452818298	0.724777788
0.449919764	0.776587903
0.441705094	0.715655249
0.466569168	0.711653662
0.462045861	0.7250077
0.446457485	0.771982154
0.453782041	0.778499459
0.467412162	0.711923425
0.461383844	0.751340708
0.457100481	0.772484002
0.467377801	0.761928339
0.435092885	0.766484237
0.467440672	0.751524651
0.476536075	0.70988283
0.481820589	0.71669508
0.453576386	0.706675272
0.461794758	0.717490516
0.441518145	0.780485495
0.449480589	0.753068153
0.473798744	0.726952572
0.416167906	0.720108891
0.446309517	0.726633188
0.424018813	0.771602412
0.471632157	0.752886649
0.430085083	0.763678136
0.425664565	0.755638913
0.44341926	0.709581279
0.421476987	0.744052234
0.473376083	0.74201009
0.413305952	0.734435384
0.456574902	0.771580836
0.424097239	0.708475947
0.470809552	0.724304655
0.467743894	0.773831184
0.476092492	0.774179677
0.438831118	0.705380449
0.477158087	0.712363219
0.458385645	0.753760349
0.418053015	0.730560074
0.464981775	0.779522813
0.444784006	0.73851753
0.44934692	0.719283084
0.42530489	0.769700802
0.464956914	0.75508358
0.439951163	0.774993402
0.412596339	0.711034963
0.45965896	0.720640102
0.420826071	0.74870242
0.425119342	0.751934402
0.443426348	0.734928329
0.415681373	0.771206865
0.430964405	0.762403358
0.424939739	0.773249285
0.427948408	0.710683284
0.467188543	0.74568475
0.4707659	0.735321816
0.41848291	0.725021217
0.420866587	0.733244119
0.45985657	0.711712117
0.445528291	0.779657349
0.443707495	0.779543611
0.46937076	0.757485524
0.464954016	0.771546164
0.472241242	0.757769428
0.475062552	0.772934241
0.411354561	0.762994742
0.443987318	0.717102903
0.440623205	0.71201169
0.451263937	0.719079188
0.411453829	0.773613284
0.418066408	0.733086909
0.414574325	0.754317089
0.435192792	0.773725404
0.460368725	0.756595743
0.483929465	0.706149885
0.432777992	0.709597321
